timestamp,sample,cement,strength,fineness,material_1,material_2,material_3,material_4,material_5,material_6,material_7,material_8,material_9,material_10,material_11,material_12,material_13,material_14,material_15
2023-02-15,230215i52,CEM I 52,57.42,13.20,13.69,3.06,0.70,4.51,25.49,0.35,0.80,2.10,11.82,15.03,2.50,15.43,1.93,1.15,0.85
2023-02-17,230217i42,CEM I 42,48.83,21.70,13.59,3.03,0.69,4.70,25.05,0.41,0.82,2.52,11.72,15.06,2.93,15.05,1.89,1.16,0.84
2023-02-17,230217iias42,CEM II AS 42,49.39,22.72,11.76,5.48,0.99,4.27,22.18,6.21,0.70,2.26,10.74,14.73,2.44,13.06,2.42,1.19,1.08
2023-02-17,230217iibll32,CEM II BLL 32,38.14,19.02,13.81,3.93,0.75,4.37,18.66,0.51,9.14,3.33,16.88,10.95,2.82,10.66,1.32,1.08,1.24
2023-02-17,230217iias52,CEM II AS 52,54.54,15.35,12.27,4.71,0.88,4.51,22.91,4.44,0.75,2.57,10.96,14.91,2.83,13.49,2.22,1.19,0.99
2023-02-17,230217i52,CEM I 52,56.93,14.00,13.87,3.07,0.70,4.50,25.64,0.35,0.80,2.09,12.01,14.84,2.51,15.29,1.93,1.15,0.85
2023-02-20,230220iias52,CEM II AS 52,55.95,14.97,12.37,4.71,0.89,4.50,22.88,4.42,0.75,2.55,11.02,14.86,2.82,13.39,2.23,1.19,0.99
2023-02-20,230220i52,CEM I 52,57.52,14.44,13.97,3.05,0.70,4.48,25.57,0.35,0.79,2.08,12.12,14.75,2.50,15.19,1.94,1.15,0.85
2023-02-20,230220i42,CEM I 42,49.25,21.80,13.77,3.02,0.69,4.68,25.21,0.42,0.82,2.50,11.86,14.99,2.93,14.92,1.90,1.16,0.84
2023-02-20,230220iias42,CEM II AS 42,49.34,22.72,11.89,5.48,0.99,4.24,22.13,6.19,0.70,2.25,10.81,14.66,2.45,12.93,2.40,1.18,1.08
2023-02-20,230220iibll32,CEM II BLL 32,38.27,19.18,13.91,3.94,0.74,4.38,18.66,0.51,9.15,3.33,16.96,10.90,2.83,10.51,1.32,1.08,1.24
2023-02-22,230222i42,CEM I 42,49.29,22.04,13.81,3.04,0.69,4.68,25.17,0.42,0.82,2.48,11.98,14.89,2.92,14.79,1.89,1.16,0.83
2023-02-22,230222iias42,CEM II AS 42,50.11,22.50,12.00,5.49,1.00,4.26,22.15,6.19,0.70,2.24,10.91,14.54,2.44,12.82,2.42,1.18,1.08
2023-02-22,230222i52,CEM I 52,58.09,13.74,14.10,3.07,0.71,4.46,25.52,0.35,0.80,2.05,12.19,14.67,2.50,15.13,1.93,1.15,0.85
2023-02-22,230222iias52,CEM II AS 52,55.74,15.61,12.47,4.69,0.90,4.48,22.84,4.43,0.75,2.54,11.10,14.81,2.82,13.30,2.23,1.18,0.99
2023-02-22,230222iibll32,CEM II BLL 32,40.01,18.54,13.97,3.93,0.75,4.36,18.67,0.51,9.19,3.32,17.06,10.83,2.81,10.43,1.32,1.08,1.24
2023-02-24,230224i42,CEM I 42,48.84,22.00,13.80,3.03,0.69,4.67,25.10,0.41,0.82,2.49,11.91,14.88,2.93,14.81,1.90,1.16,0.84
2023-02-24,230224i52,CEM I 52,58.12,14.17,14.07,3.07,0.71,4.48,25.60,0.35,0.79,2.06,12.15,14.67,2.50,15.09,1.94,1.14,0.85
2023-02-24,230224iias52,CEM II AS 52,55.57,14.76,12.46,4.70,0.89,4.48,22.88,4.43,0.75,2.55,11.07,14.79,2.82,13.32,2.23,1.18,1.00
2023-02-24,230224iibll32,CEM II BLL 32,38.49,19.56,13.97,3.94,0.75,4.35,18.64,0.51,9.20,3.33,17.06,10.87,2.81,10.49,1.32,1.08,1.24
2023-02-24,230224iias42,CEM II AS 42,48.90,23.17,12.05,5.48,1.00,4.25,22.10,6.21,0.70,2.25,10.90,14.57,2.45,12.85,2.41,1.19,1.08
2023-02-27,230227i42,CEM I 42,49.84,21.58,13.72,3.04,0.69,4.69,25.01,0.42,0.82,2.51,11.83,14.94,2.92,14.90,1.89,1.16,0.83
2023-02-27,230227iias52,CEM II AS 52,55.29,14.94,12.33,4.68,0.89,4.50,22.88,4.46,0.75,2.57,11.01,14.82,2.81,13.36,2.23,1.19,0.99
2023-02-27,230227i52,CEM I 52,57.73,13.93,13.92,3.07,0.70,4.48,25.51,0.35,0.80,2.07,12.09,14.84,2.50,15.23,1.94,1.14,0.85
2023-02-27,230227iibll32,CEM II BLL 32,39.27,18.95,13.91,3.91,0.75,4.38,18.64,0.51,9.21,3.32,17.00,10.89,2.82,10.53,1.32,1.08,1.24
2023-02-27,230227iias42,CEM II AS 42,48.24,23.08,11.92,5.44,0.99,4.26,22.18,6.27,0.70,2.26,10.82,14.57,2.45,12.91,2.41,1.19,1.07
2023-03-01,230301i42,CEM I 42,48.55,21.99,13.46,3.03,0.68,4.72,25.16,0.42,0.82,2.53,11.65,15.16,2.92,15.17,1.89,1.17,0.83
2023-03-01,230301iias52,CEM II AS 52,54.41,14.94,12.13,4.67,0.88,4.51,22.83,4.46,0.75,2.58,10.84,15.01,2.82,13.58,2.23,1.19,0.99
2023-03-01,230301iibll32,CEM II BLL 32,39.62,18.63,13.70,3.92,0.74,4.40,18.66,0.51,9.21,3.35,16.79,11.02,2.82,10.72,1.32,1.09,1.24
2023-03-01,230301iias42,CEM II AS 42,47.29,23.66,11.73,5.44,0.98,4.27,22.10,6.25,0.70,2.29,10.65,14.78,2.45,13.13,2.42,1.19,1.07
2023-03-01,230301i52,CEM I 52,56.46,14.33,13.73,3.06,0.70,4.51,25.60,0.35,0.80,2.09,11.87,14.96,2.50,15.44,1.93,1.15,0.84
2023-03-03,230303i42,CEM I 42,47.82,22.59,13.66,3.03,0.69,4.70,25.07,0.41,0.82,2.51,11.80,14.94,2.92,14.96,1.89,1.16,0.84
2023-03-03,230303iias42,CEM II AS 42,48.02,23.33,11.87,5.45,0.99,4.25,22.13,6.26,0.70,2.27,10.79,14.63,2.45,12.97,2.41,1.19,1.08
2023-03-03,230303iias52,CEM II AS 52,54.22,15.57,12.30,4.69,0.88,4.49,22.81,4.45,0.75,2.58,11.00,14.82,2.81,13.46,2.23,1.19,0.99
2023-03-03,230303i52,CEM I 52,57.16,13.89,13.88,3.07,0.70,4.50,25.61,0.35,0.79,2.07,12.04,14.76,2.51,15.26,1.93,1.15,0.85
2023-03-03,230303iibll32,CEM II BLL 32,39.64,18.50,13.84,3.92,0.74,4.39,18.69,0.51,9.24,3.33,16.93,10.93,2.81,10.53,1.32,1.09,1.24
2023-03-06,230306iias52,CEM II AS 52,55.73,14.94,12.42,4.69,0.89,4.47,22.80,4.45,0.75,2.56,11.13,14.71,2.81,13.33,2.23,1.19,0.99
2023-03-06,230306i42,CEM I 42,49.11,21.94,13.83,3.04,0.69,4.67,25.10,0.41,0.82,2.50,11.98,14.93,2.93,14.84,1.89,1.16,0.84
2023-03-06,230306iibll32,CEM II BLL 32,39.79,19.00,13.96,3.93,0.74,4.36,18.63,0.51,9.17,3.31,17.06,10.85,2.81,10.48,1.32,1.08,1.24
2023-03-06,230306iias42,CEM II AS 42,49.10,23.01,12.02,5.45,0.99,4.23,22.22,6.22,0.70,2.26,10.90,14.52,2.45,12.85,2.41,1.19,1.08
2023-03-06,230306i52,CEM I 52,57.53,14.34,14.05,3.07,0.71,4.49,25.56,0.35,0.79,2.06,12.09,14.70,2.49,15.11,1.93,1.15,0.85
2023-03-08,230308iias42,CEM II AS 42,48.44,22.71,11.91,5.47,0.99,4.25,22.16,6.23,0.70,2.27,10.80,14.71,2.45,12.92,2.41,1.19,1.07
2023-03-08,230308iias52,CEM II AS 52,55.45,15.05,12.29,4.67,0.89,4.48,22.80,4.45,0.75,2.57,10.99,14.85,2.82,13.47,2.23,1.19,0.99
2023-03-08,230308iibll32,CEM II BLL 32,39.32,19.12,13.83,3.93,0.73,4.39,18.60,0.51,9.20,3.33,16.95,10.90,2.80,10.61,1.32,1.08,1.24
2023-03-08,230308i52,CEM I 52,57.92,13.66,13.91,3.07,0.70,4.50,25.51,0.35,0.80,2.07,11.96,14.81,2.50,15.26,1.94,1.15,0.85
2023-03-08,230308i42,CEM I 42,48.99,21.92,13.70,3.03,0.69,4.69,25.14,0.42,0.82,2.50,11.78,14.95,2.93,14.94,1.89,1.16,0.84
2023-03-10,230310iias52,CEM II AS 52,54.86,15.20,12.26,4.67,0.88,4.51,22.88,4.44,0.75,2.58,10.99,14.92,2.82,13.50,2.23,1.19,1.00
2023-03-10,230310iias42,CEM II AS 42,48.60,23.06,11.85,5.44,0.99,4.26,22.18,6.25,0.70,2.27,10.78,14.70,2.44,13.01,2.41,1.19,1.07
2023-03-10,230310i42,CEM I 42,48.09,22.32,13.61,3.02,0.69,4.70,25.13,0.41,0.82,2.51,11.71,15.00,2.92,15.05,1.89,1.16,0.83
2023-03-10,230310iibll32,CEM II BLL 32,38.62,18.89,13.80,3.92,0.73,4.40,18.63,0.51,9.20,3.33,16.99,10.95,2.80,10.60,1.32,1.08,1.24
2023-03-10,230310i52,CEM I 52,57.26,13.99,13.90,3.06,0.70,4.49,25.58,0.35,0.80,2.07,12.00,14.86,2.50,15.31,1.93,1.15,0.85
2023-03-13,230313i42,CEM I 42,49.01,22.33,13.68,3.03,0.69,4.69,25.21,0.41,0.82,2.50,11.81,14.95,2.93,14.92,1.89,1.16,0.83
2023-03-13,230313iibll32,CEM II BLL 32,39.11,19.02,13.88,3.93,0.73,4.37,18.72,0.51,9.17,3.33,16.97,10.87,2.80,10.53,1.32,1.09,1.23
2023-03-13,230313i52,CEM I 52,57.36,14.07,13.96,3.06,0.70,4.48,25.56,0.35,0.79,2.07,12.09,14.77,2.50,15.20,1.93,1.14,0.85
2023-03-13,230313iias52,CEM II AS 52,54.79,15.13,12.31,4.67,0.88,4.51,22.80,4.47,0.75,2.57,11.04,14.80,2.81,13.35,2.24,1.19,0.99
2023-03-13,230313iias42,CEM II AS 42,48.84,22.87,11.92,5.45,0.99,4.25,22.12,6.24,0.69,2.27,10.83,14.60,2.44,12.93,2.41,1.19,1.07
2023-03-15,230315i52,CEM I 52,58.34,13.63,14.09,3.06,0.71,4.47,25.58,0.35,0.79,2.05,12.17,14.69,2.49,15.06,1.94,1.14,0.85
2023-03-15,230315iias52,CEM II AS 52,55.89,14.78,12.51,4.66,0.89,4.46,22.83,4.48,0.75,2.56,11.10,14.64,2.81,13.25,2.23,1.19,1.00
2023-03-15,230315i42,CEM I 42,49.89,21.61,13.84,3.03,0.69,4.68,25.09,0.41,0.82,2.47,11.95,14.80,2.92,14.75,1.89,1.16,0.84
2023-03-15,230315iibll32,CEM II BLL 32,40.02,19.12,13.94,3.92,0.75,4.36,18.66,0.51,9.18,3.32,16.98,10.82,2.81,10.49,1.32,1.08,1.24
2023-03-15,230315iias42,CEM II AS 42,49.33,23.03,12.00,5.46,0.99,4.22,22.17,6.24,0.70,2.27,10.92,14.52,2.44,12.82,2.41,1.19,1.07
2023-03-17,230317i52,CEM I 52,56.68,14.43,14.10,3.06,0.71,4.48,25.61,0.35,0.79,2.06,12.22,14.71,2.49,15.02,1.94,1.14,0.85
2023-03-17,230317i42,CEM I 42,49.44,21.96,13.87,3.04,0.70,4.67,25.18,0.42,0.82,2.48,11.98,14.81,2.92,14.73,1.89,1.16,0.84
2023-03-17,230317iibll32,CEM II BLL 32,38.74,19.19,13.97,3.91,0.74,4.37,18.70,0.51,9.16,3.31,17.01,10.82,2.80,10.40,1.32,1.08,1.24
2023-03-17,230317iias42,CEM II AS 42,50.11,22.38,12.08,5.44,1.00,4.21,22.21,6.26,0.70,2.26,10.95,14.46,2.44,12.81,2.41,1.19,1.08
2023-03-17,230317iias52,CEM II AS 52,55.59,15.51,12.47,4.66,0.89,4.48,22.88,4.48,0.75,2.55,11.15,14.68,2.81,13.26,2.23,1.19,0.99
2023-03-20,230320i52,CEM I 52,57.76,13.89,14.12,3.06,0.71,4.46,25.51,0.35,0.79,2.06,12.24,14.62,2.50,15.01,1.93,1.14,0.85
2023-03-20,230320iias52,CEM II AS 52,55.76,14.92,12.53,4.69,0.90,4.46,22.85,4.45,0.75,2.55,11.15,14.65,2.81,13.24,2.23,1.19,0.99
2023-03-20,230320iibll32,CEM II BLL 32,40.10,18.65,14.04,3.93,0.74,4.37,18.64,0.51,9.17,3.30,17.10,10.81,2.80,10.38,1.32,1.08,1.24
2023-03-20,230320i42,CEM I 42,50.16,22.10,13.89,3.03,0.69,4.67,25.15,0.41,0.82,2.47,11.98,14.79,2.92,14.73,1.90,1.16,0.83
2023-03-20,230320iias42,CEM II AS 42,49.60,22.60,12.05,5.46,1.00,4.23,22.16,6.23,0.70,2.25,10.97,14.50,2.44,12.76,2.41,1.19,1.08
2023-03-22,230322iias52,CEM II AS 52,54.59,14.82,12.38,4.68,0.89,4.49,22.79,4.45,0.75,2.55,11.04,14.73,2.80,13.34,2.22,1.19,1.00
2023-03-22,230322iias42,CEM II AS 42,49.16,22.80,11.99,5.44,0.99,4.23,22.17,6.25,0.70,2.27,10.87,14.52,2.43,12.90,2.40,1.19,1.07
2023-03-22,230322i52,CEM I 52,56.59,14.00,13.98,3.04,0.71,4.49,25.52,0.35,0.79,2.07,12.08,14.75,2.49,15.18,1.93,1.14,0.84
2023-03-22,230322i42,CEM I 42,50.15,21.61,13.74,3.03,0.69,4.68,25.16,0.41,0.82,2.50,11.84,14.87,2.92,14.84,1.90,1.16,0.83
2023-03-22,230322iibll32,CEM II BLL 32,39.19,18.98,13.91,3.93,0.74,4.37,18.62,0.51,9.16,3.32,16.99,10.81,2.80,10.52,1.32,1.08,1.24
2023-03-24,230324i42,CEM I 42,49.80,21.73,13.82,3.02,0.69,4.67,25.04,0.41,0.81,2.47,11.95,14.84,2.92,14.79,1.90,1.16,0.83
2023-03-24,230324iibll32,CEM II BLL 32,38.83,19.24,13.97,3.91,0.75,4.38,18.59,0.51,9.16,3.31,17.05,10.80,2.82,10.46,1.32,1.08,1.24
2023-03-24,230324i52,CEM I 52,57.14,14.47,14.15,3.06,0.71,4.47,25.57,0.35,0.79,2.06,12.20,14.65,2.50,15.06,1.94,1.15,0.85
2023-03-24,230324iias52,CEM II AS 52,54.69,15.18,12.47,4.67,0.89,4.48,22.85,4.44,0.75,2.55,11.12,14.68,2.81,13.28,2.23,1.19,0.99
2023-03-24,230324iias42,CEM II AS 42,49.50,22.99,12.06,5.46,0.99,4.22,22.18,6.26,0.70,2.26,10.92,14.45,2.45,12.80,2.40,1.19,1.08
2023-03-27,230327i52,CEM I 52,58.19,13.83,13.97,3.06,0.70,4.47,25.55,0.35,0.79,2.06,12.11,14.78,2.49,15.21,1.94,1.14,0.85
2023-03-27,230327iias42,CEM II AS 42,49.05,23.35,12.00,5.47,0.99,4.25,22.02,6.24,0.70,2.26,10.87,14.58,2.43,12.90,2.41,1.19,1.08
2023-03-27,230327iias52,CEM II AS 52,55.77,15.36,12.37,4.67,0.89,4.49,22.87,4.43,0.75,2.56,11.03,14.74,2.81,13.31,2.23,1.19,0.99
2023-03-27,230327i42,CEM I 42,48.99,21.94,13.77,3.03,0.69,4.69,25.02,0.41,0.82,2.50,11.91,14.84,2.91,14.84,1.90,1.16,0.83
2023-03-27,230327iibll32,CEM II BLL 32,39.37,18.91,13.83,3.92,0.75,4.37,18.66,0.51,9.16,3.32,16.93,10.83,2.81,10.49,1.32,1.08,1.24
2023-03-29,230329iias42,CEM II AS 42,47.23,23.28,11.81,5.44,0.98,4.25,22.04,6.22,0.71,2.27,10.72,14.71,2.44,13.10,2.41,1.19,1.07
2023-03-29,230329i52,CEM I 52,57.16,13.59,13.81,3.05,0.70,4.51,25.54,0.35,0.79,2.09,11.92,14.91,2.49,15.37,1.93,1.14,0.84
2023-03-29,230329iias52,CEM II AS 52,54.42,15.16,12.20,4.67,0.89,4.50,22.89,4.44,0.75,2.58,10.90,14.87,2.81,13.49,2.23,1.19,0.99
2023-03-29,230329i42,CEM I 42,48.58,22.24,13.56,3.03,0.68,4.71,25.03,0.41,0.82,2.51,11.69,15.02,2.91,15.05,1.90,1.16,0.83
2023-03-29,230329iibll32,CEM II BLL 32,38.58,19.30,13.75,3.92,0.75,4.40,18.69,0.51,9.17,3.34,16.82,10.99,2.82,10.63,1.32,1.08,1.23
2023-03-31,230331i42,CEM I 42,48.65,22.05,13.53,3.03,0.68,4.72,24.99,0.41,0.82,2.52,11.66,15.15,2.92,15.13,1.90,1.16,0.83
2023-03-31,230331iias42,CEM II AS 42,47.78,22.89,11.73,5.45,0.98,4.28,22.11,6.21,0.70,2.28,10.67,14.71,2.44,13.09,2.41,1.19,1.07
2023-03-31,230331i52,CEM I 52,55.39,14.89,13.79,3.05,0.69,4.52,25.51,0.35,0.80,2.09,11.89,14.93,2.50,15.42,1.94,1.15,0.84
2023-03-31,230331iibll32,CEM II BLL 32,38.22,18.95,13.74,3.91,0.76,4.39,18.65,0.51,9.17,3.35,16.80,11.00,2.82,10.65,1.32,1.08,1.24
2023-03-31,230331iias52,CEM II AS 52,55.00,14.72,12.11,4.68,0.88,4.51,22.88,4.44,0.75,2.58,10.85,14.94,2.81,13.54,2.23,1.19,0.99
2023-04-03,230403iias42,CEM II AS 42,47.13,23.02,11.66,5.43,0.98,4.28,22.12,6.22,0.70,2.30,10.57,14.76,2.45,13.23,2.41,1.20,1.07
2023-04-03,230403i52,CEM I 52,55.99,14.10,13.61,3.05,0.69,4.53,25.55,0.35,0.80,2.10,11.76,15.05,2.50,15.54,1.94,1.15,0.84
2023-04-03,230403iibll32,CEM II BLL 32,36.82,19.40,13.64,3.91,0.76,4.42,18.60,0.51,9.19,3.35,16.72,11.01,2.82,10.76,1.32,1.08,1.24
2023-04-03,230403i42,CEM I 42,48.74,21.64,13.37,3.03,0.68,4.73,25.09,0.41,0.83,2.53,11.53,15.19,2.92,15.25,1.90,1.16,0.83
2023-04-03,230403iias52,CEM II AS 52,54.02,14.77,12.05,4.67,0.87,4.54,22.82,4.44,0.75,2.60,10.75,15.05,2.80,13.68,2.23,1.19,0.99
2023-04-05,230405iias42,CEM II AS 42,47.94,22.36,11.62,5.42,0.98,4.28,22.11,6.25,0.70,2.30,10.60,14.85,2.45,13.15,2.41,1.19,1.07
2023-04-05,230405i42,CEM I 42,48.05,22.42,13.33,3.03,0.68,4.76,25.09,0.41,0.82,2.52,11.54,15.19,2.92,15.25,1.89,1.16,0.83
2023-04-05,230405i52,CEM I 52,55.84,14.39,13.60,3.06,0.69,4.53,25.55,0.35,0.80,2.10,11.84,15.00,2.49,15.49,1.93,1.15,0.84
2023-04-05,230405iias52,CEM II AS 52,54.38,15.04,12.07,4.66,0.88,4.52,22.84,4.46,0.75,2.60,10.75,15.01,2.80,13.63,2.24,1.19,0.99
2023-04-05,230405iibll32,CEM II BLL 32,38.06,19.26,13.64,3.92,0.75,4.41,18.60,0.51,9.18,3.34,16.80,11.03,2.82,10.76,1.32,1.09,1.24
2023-04-07,230407iias42,CEM II AS 42,48.40,22.70,11.68,5.43,0.98,4.28,22.21,6.26,0.70,2.29,10.62,14.78,2.44,13.17,2.42,1.20,1.07
2023-04-07,230407iibll32,CEM II BLL 32,38.47,19.18,13.70,3.92,0.76,4.41,18.62,0.51,9.18,3.34,16.72,11.02,2.83,10.73,1.32,1.08,1.23
2023-04-07,230407i42,CEM I 42,49.24,21.46,13.37,3.04,0.68,4.72,25.05,0.41,0.83,2.53,11.58,15.17,2.91,15.21,1.89,1.16,0.83
2023-04-07,230407i52,CEM I 52,57.19,14.09,13.61,3.05,0.69,4.52,25.50,0.35,0.80,2.10,11.80,15.06,2.49,15.50,1.94,1.15,0.84
2023-04-07,230407iias52,CEM II AS 52,54.13,15.03,12.09,4.66,0.88,4.53,22.82,4.46,0.75,2.60,10.81,14.96,2.81,13.64,2.23,1.19,0.99
2023-04-10,230410iibll32,CEM II BLL 32,38.41,19.55,13.71,3.93,0.77,4.39,18.55,0.51,9.18,3.33,16.77,10.99,2.83,10.66,1.32,1.08,1.23
2023-04-10,230410i42,CEM I 42,48.63,22.28,13.51,3.02,0.68,4.70,25.14,0.41,0.82,2.52,11.65,15.08,2.91,15.06,1.89,1.16,0.83
2023-04-10,230410iias42,CEM II AS 42,48.19,23.07,11.77,5.40,0.98,4.28,22.10,6.24,0.70,2.30,10.71,14.70,2.44,13.07,2.41,1.20,1.07
2023-04-10,230410iias52,CEM II AS 52,54.93,15.60,1.19,0.99,2.23,4.51,2.59,0.75,10.87,22.82,0.88,4.46,13.50,12.17,4.65,14.90,2.81
2023-04-10,230410i52,CEM I 52,56.11,14.33,13.74,3.07,0.70,4.52,25.45,0.35,0.80,2.09,11.92,14.94,2.49,15.37,1.93,1.14,0.84
2023-04-12,230412iias42,CEM II AS 42,48.90,22.94,11.84,5.41,0.98,4.26,22.18,6.28,0.70,2.28,10.74,14.60,2.44,12.96,2.41,1.20,1.07
2023-04-12,230412iibll32,CEM II BLL 32,38.35,19.08,13.84,3.92,0.76,4.38,18.62,0.51,9.17,3.33,16.83,10.87,2.82,10.59,1.32,1.08,1.24
2023-04-12,230412i42,CEM I 42,48.51,22.14,13.60,3.03,0.68,4.70,25.03,0.41,0.82,2.51,11.73,14.97,2.90,14.98,1.89,1.16,0.83
2023-04-12,230412i52,CEM I 52,57.12,14.02,13.85,3.05,0.70,4.49,25.45,0.35,0.80,2.08,11.98,14.84,2.48,15.29,1.93,1.15,0.85
2023-04-12,230412iias52,CEM II AS 52,56.22,14.99,12.24,4.65,0.89,4.50,22.83,4.46,0.75,2.58,10.93,14.86,2.80,13.45,2.23,1.19,0.99
2023-04-14,230414i52,CEM I 52,56.33,14.35,13.92,3.05,0.70,4.48,25.52,0.35,0.80,2.08,11.94,14.85,2.49,15.29,1.93,1.15,0.85
2023-04-14,230414iias42,CEM II AS 42,47.98,22.81,11.84,5.43,0.99,4.25,22.14,6.21,0.70,2.28,10.76,14.62,2.44,12.95,2.41,1.19,1.07
2023-04-14,230414iibll32,CEM II BLL 32,39.15,18.53,13.76,3.92,0.76,4.39,18.66,0.51,9.16,3.33,16.91,10.89,2.82,10.59,1.32,1.08,1.24
2023-04-14,230414i42,CEM I 42,49.07,22.15,13.66,3.03,0.68,4.70,25.06,0.41,0.82,2.50,11.70,14.98,2.91,14.95,1.90,1.16,0.83
2023-04-14,230414iias52,CEM II AS 52,55.35,15.59,12.29,4.67,0.89,4.50,22.77,4.46,0.75,2.58,10.96,14.89,2.81,13.45,2.23,1.19,0.99
2023-04-17,230417i52,CEM I 52,56.12,14.16,13.72,3.05,0.69,4.51,25.44,0.35,0.80,2.09,11.86,14.95,2.49,15.44,1.93,1.15,0.85
2023-04-17,230417iias42,CEM II AS 42,47.41,23.38,11.75,5.43,0.98,4.27,22.15,6.28,0.70,2.30,10.70,14.69,2.44,13.10,2.41,1.19,1.07
2023-04-17,230417i42,CEM I 42,48.32,22.40,13.49,3.02,0.68,4.72,24.99,0.41,0.82,2.51,11.70,15.08,2.91,15.14,1.90,1.16,0.83
2023-04-17,230417iibll32,CEM II BLL 32,38.09,19.19,13.74,3.91,0.76,4.41,18.53,0.51,9.18,3.34,16.82,10.97,2.81,10.68,1.32,1.08,1.24
2023-04-17,230417iias52,CEM II AS 52,55.51,14.82,12.17,4.64,0.88,4.51,22.83,4.48,0.75,2.59,10.87,14.88,2.81,13.58,2.23,1.19,0.99
2023-04-19,230419iias52,CEM II AS 52,54.62,15.22,12.02,4.67,0.88,4.53,22.82,4.46,0.75,2.60,10.72,15.01,2.81,13.67,2.23,1.19,0.99
2023-04-19,230419i52,CEM I 52,56.10,13.82,13.57,3.06,0.69,4.54,25.54,0.35,0.80,2.11,11.73,15.04,2.49,15.52,1.94,1.15,0.84
2023-04-19,230419i42,CEM I 42,48.24,22.19,13.34,3.03,0.68,4.72,24.96,0.41,0.82,2.53,11.52,15.16,2.91,15.21,1.90,1.16,0.83
2023-04-19,230419iias42,CEM II AS 42,47.40,22.81,11.62,5.42,0.98,4.29,22.14,6.25,0.70,2.30,10.51,14.77,2.44,13.19,2.42,1.20,1.07
2023-04-19,230419iibll32,CEM II BLL 32,36.68,19.76,13.60,3.90,0.75,4.41,18.54,0.51,9.17,3.35,16.66,11.03,2.83,10.76,1.32,1.08,1.23
2023-04-21,230421i42,CEM I 42,48.37,22.31,13.56,3.02,0.68,4.71,25.07,0.41,0.82,2.51,11.64,15.09,2.92,15.10,1.89,1.16,0.83
2023-04-21,230421iias42,CEM II AS 42,48.67,22.63,11.74,5.43,0.98,4.27,22.12,6.26,0.70,2.29,10.67,14.65,2.45,13.00,2.41,1.20,1.07
2023-04-21,230421iibll32,CEM II BLL 32,38.31,19.23,13.73,3.93,0.76,4.39,18.58,0.51,9.15,3.33,16.82,10.94,2.82,10.68,1.32,1.08,1.24
2023-04-21,230421i52,CEM II BLL 32,56.37,14.39,13.82,3.06,0.70,4.51,25.51,0.35,0.80,2.08,11.90,14.89,2.49,15.41,1.93,1.14,0.84
2023-04-21,230421iias52,CEM II AS 52,55.51,15.27,12.18,4.63,0.88,4.50,22.73,4.45,0.75,2.58,10.89,14.92,2.81,13.54,2.23,1.19,0.99
2023-04-24,230424iias52,CEM II AS 52,55.07,15.07,12.19,4.63,0.88,4.50,22.77,4.48,0.75,2.58,10.93,14.75,2.81,13.48,2.23,1.19,0.99
2023-04-24,230424i52,CEM I 52,56.60,14.09,13.82,3.06,0.70,4.51,25.49,0.35,0.79,2.08,11.95,14.86,2.50,15.34,1.93,1.14,0.84
2023-04-24,230424iibll32,CEM II BLL 32,38.41,19.08,13.76,3.92,0.76,4.39,18.62,0.51,9.16,3.33,16.84,10.99,2.81,10.60,1.32,1.08,1.23
2023-04-24,230424iias42,CEM II AS 42,49.16,23.18,11.81,5.39,0.98,4.25,22.10,6.27,0.70,2.30,10.74,14.60,2.44,13.01,2.41,1.20,1.07
2023-04-24,230424i42,CEM I 42,48.58,21.86,13.55,3.03,0.68,4.71,25.03,0.41,0.82,2.50,11.68,14.99,2.91,15.04,1.89,1.15,0.83
2023-04-26,230426i42,CEM I 42,49.25,21.38,13.65,3.02,0.69,4.68,25.10,0.41,0.82,2.51,11.79,14.99,2.89,14.94,1.90,1.16,0.83
2023-04-26,230426iias52,CEM II AS 52,55.66,14.97,12.25,4.64,0.88,4.48,22.84,4.47,0.75,2.58,10.98,14.78,2.81,13.43,2.23,1.19,0.99
2023-04-26,230426i52,CEM I 52,57.05,13.90,13.83,3.05,0.70,4.47,25.50,0.35,0.80,2.07,12.01,14.81,2.49,15.28,1.93,1.14,0.84
2023-04-26,230426iias42,CEM II AS 42,48.88,22.90,11.84,5.42,0.98,4.25,22.15,6.28,0.70,2.29,10.79,14.54,2.44,12.96,2.41,1.19,1.07
2023-04-26,230426iibll32,CEM II BLL 32,38.28,19.09,13.83,3.92,0.75,4.39,18.59,0.51,9.17,3.32,16.93,10.89,2.81,10.57,1.32,1.08,1.24
2023-04-28,230428iibll32,CEM II BLL 32,38.76,18.70,13.84,3.91,0.75,4.37,18.60,0.51,9.16,3.34,16.92,10.87,2.80,10.51,1.32,1.08,1.24
2023-04-28,230428iias52,CEM II AS 52,56.29,15.17,12.33,4.65,0.88,4.48,22.81,4.48,0.75,2.58,11.04,14.65,2.81,13.38,2.23,1.19,0.99
2023-04-28,230428i42,CEM I 42,48.56,21.97,13.74,3.02,0.69,4.69,25.03,0.41,0.82,2.49,11.87,14.89,2.91,14.83,1.90,1.16,0.83
2023-04-28,230428i52,CEM I 52,57.30,13.91,13.93,3.05,0.70,4.47,25.49,0.35,0.79,2.07,12.04,14.73,2.49,15.17,1.93,1.14,0.84
2023-04-28,230428iias42,CEM II AS 42,48.46,23.20,11.89,5.41,0.99,4.24,22.08,6.29,0.70,2.28,10.81,14.52,2.44,12.90,2.40,1.20,1.07
